id,tara,ara,siz,sex,tsq1,sq1,,Q2,Q3,Q4,q4_1,q4_2,q4_3,q4_4,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q5_6,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,q10,q11,Q11,q13,Q12,aer,Q13,q17,Q14,Q15,q20_1,q20_2,q20_3,q20_4,q20_5,q20_6,q21_1,q21_2,q21_3,q21_4,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q23,q24,q25,q26,q27,Q18,q29,q30_1,q30_2,q30_3,q30_4,q30_5,q30_6,q30_7,q31_1,q31_2,q31_3,q31_4,q31_5,q32,Q19_1,Q19_2,Q19_3,Q19_4,Q20,q35_1,q35_2,q35_3,q35_4,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,q42_1,q42_2,q42_3,q42_4,q43,q44_1,q44_2,q44_3,q44_4,q44_5,q44_6,q45_1,q45_2,q45_3,q45_4,q45_5,q45_6,q45_7,q45_8,q46,q47,q48,q49,q50,Q27,q52,q53,q54_1,q54_2,q54_3,td1,d1,d2,td3,d3,td4,td5,d5,d6,d7,d8,d9,wt
269,1,4,1,1,2,37,1978 ,4,4,6,4,3,3,2,2,2,2,4,3,2,3,4,4,5,5,5,5,4,5,3,3,3,3,5,3,4,3,3,3,2,2,2,2,3,3,2,2,1,2,1,1,1,1,1,1,1,1,5,3,3,3,5,4,3,2,4,2,1,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,3,1,1,3,2,2,2,2,1,2,3,2,3,3,3,3,2,2,2,3,4,2,2,3,2,3,3,2,4,3,3,3,3,2,3,3,2,9,2,2,2,2,2,3,3,3,4,6,2,3,4,3,4,9,4,4,2,5,1.04
270,1,4,1,1,2,39,1976 ,2,2,3,1,3,1,2,2,2,1,3,2,1,3,3,2,4,2,2,4,4,4,1,1,1,1,2,2,2,4,2,1,2,2,4,4,4,2,2,2,2,2,1,1,1,1,1,2,1,2,4,3,2,3,3,2,1,3,3,2,2,3,1,4,3,2,4,3,3,3,3,1,2,2,3,3,1,1,4,4,1,3,2,3,1,2,3,2,3,3,3,3,1,1,2,2,4,5,5,5,3,5,1,2,3,2,1,3,1,3,2,2,1,4,2,3,3,4,3,3,3,3,3,3,2,2,3,1,3,8,4,5,4,12,1.04
271,1,4,1,1,2,31,1984 ,5,3,5,4,2,4,4,3,4,4,4,3,1,3,4,4,5,5,5,5,5,5,3,2,1,5,4,3,4,5,3,2,1,1,4,4,4,3,2,2,2,2,1,1,1,1,1,1,3,2,3,4,3,3,5,3,3,3,3,3,3,3,1,1,1,1,4,3,3,3,1,3,2,3,3,3,2,1,3,4,1,1,2,1,1,3,3,3,3,2,99,99,2,2,4,4,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,4,2,6,2,2,3,4,4,4,1,5,2,2,1,3,4,98,4,9,5,5,5,1,1.04
272,1,4,1,1,2,30,1985 ,4,4,6,4,3,3,2,2,2,2,4,3,2,3,4,4,5,5,5,5,4,5,3,3,3,3,5,3,4,3,3,3,2,2,2,2,3,3,2,2,1,2,1,1,1,1,1,1,1,1,5,3,3,3,5,4,3,2,4,2,1,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,3,1,1,3,2,2,2,2,1,2,3,2,3,3,3,3,2,2,2,3,4,2,2,3,2,3,3,2,4,3,3,3,3,2,3,3,2,8,2,2,2,2,2,3,3,3,3,4,1,3,4,1,4,11,2,3,2,4,1.04
273,1,4,1,1,2,33,1982 ,2,2,3,2,3,3,2,3,2,3,3,3,2,2,2,3,3,2,2,4,4,4,2,2,1,3,4,3,3,2,3,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,4,3,2,2,2,2,2,2,2,2,2,4,3,3,3,3,3,99,3,3,3,3,2,3,3,3,3,1,3,3,1,1,2,1,1,1,3,3,2,3,3,3,2,2,2,2,1,5,5,5,5,5,5,2,2,2,2,2,2,2,2,3,2,5,3,3,3,4,3,2,3,4,4,6,1,3,4,2,3,7,3,5,2,4,1.04
274,1,4,1,1,2,37,1978 ,3,2,5,3,3,3,2,2,2,1,4,2,1,1,3,3,5,3,5,4,4,5,2,2,1,3,5,3,3,5,3,2,4,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,4,3,3,2,2,2,2,2,3,1,1,3,1,3,3,3,3,3,4,3,2,1,2,2,2,2,2,1,3,2,1,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,1,3,3,4,4,3,2,2,3,2,1,3,2,1,2,3,1,8,2,3,3,4,2,3,3,2,4,6,2,3,4,2,4,10,3,5,2,4,1.04
275,1,4,1,1,2,37,1978 ,3,2,3,3,2,2,2,3,3,1,3,3,2,1,3,3,4,3,4,4,4,5,2,3,2,4,1,2,3,4,3,3,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,4,2,2,3,2,2,2,2,4,2,2,3,2,3,3,3,3,3,3,3,2,2,2,3,2,2,2,1,3,3,1,2,2,2,1,3,3,3,3,3,3,3,2,2,2,2,1,3,3,4,4,4,2,2,3,2,2,3,2,2,2,3,2,7,3,2,3,4,3,3,2,2,4,6,2,3,4,98,3,8,4,5,2,8,1.04
276,1,4,1,1,3,40,1975 ,3,2,4,3,2,2,1,2,1,1,3,2,1,1,3,3,5,3,4,4,4,5,2,2,2,3,5,3,3,4,3,2,4,1,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1,3,3,3,3,2,3,3,2,2,1,2,3,1,2,3,3,3,3,3,2,2,1,2,3,3,2,1,3,3,3,1,1,2,2,1,3,3,3,3,3,3,3,2,2,2,2,1,3,3,4,4,3,2,1,3,2,1,3,2,2,2,3,2,8,2,3,4,4,3,3,3,1,4,6,2,3,4,2,4,10,3,4,1,1,1.01
277,1,4,1,1,3,47,1968 ,3,2,5,3,2,2,2,2,2,1,3,2,1,3,3,3,4,3,4,4,4,5,2,2,2,3,5,3,3,4,3,2,3,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,4,3,3,3,2,3,3,2,3,1,1,3,1,3,3,3,3,3,3,3,2,1,2,3,3,2,1,1,3,3,1,2,2,2,1,2,3,2,3,3,3,3,2,2,2,2,4,3,3,4,4,3,2,1,3,2,1,3,2,1,2,3,1,7,2,2,4,1,3,3,2,2,3,3,2,3,4,1,4,10,3,4,3,10,1.01
278,1,4,1,1,3,40,1975 ,3,2,4,2,3,3,2,3,3,2,4,2,1,2,3,4,3,4,2,3,3,3,3,3,1,4,1,3,4,4,3,2,4,3,3,4,4,4,2,2,1,2,1,1,3,3,3,2,2,1,2,3,2,4,1,3,3,2,1,2,3,3,3,2,2,3,3,2,4,4,4,4,1,2,1,3,2,1,2,1,1,1,3,2,1,3,3,3,2,3,3,3,1,1,3,1,4,5,5,5,5,5,5,1,1,1,1,1,1,1,1,3,2,9,3,3,3,4,2,4,3,3,4,6,2,3,4,3,4,9,3,3,3,6,1.01
279,1,4,1,1,3,40,1975 ,1,1,2,3,1,3,1,1,1,3,1,1,1,1,2,4,5,5,2,4,1,1,3,3,2,3,2,2,2,3,2,4,4,4,4,4,4,4,2,2,2,2,1,1,2,3,3,3,2,2,3,3,3,3,2,3,3,2,1,1,1,3,1,3,1,1,1,3,3,3,3,3,1,1,2,4,1,1,3,1,1,2,3,3,1,2,3,2,3,4,4,3,2,2,3,2,1,2,2,4,2,2,2,2,2,3,2,3,3,3,3,3,2,8,3,2,3,4,2,3,2,2,4,6,2,3,4,98,3,8,3,4,3,4,1.01
280,1,4,1,1,3,48,1967 ,5,2,3,2,3,2,2,1,2,2,3,1,1,1,3,4,3,3,4,4,4,1,3,1,1,3,4,3,3,4,2,2,4,4,4,3,3,3,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,3,5,1,4,4,3,3,3,3,3,2,2,2,2,2,3,2,1,3,1,1,2,3,3,1,3,4,4,2,3,3,3,1,1,2,2,1,2,2,2,3,3,2,2,2,1,1,2,2,2,1,3,2,7,3,3,4,1,2,3,2,3,4,6,2,3,4,98,4,10,3,2,1,11,1.01
281,1,4,1,1,3,47,1968 ,4,3,6,3,2,2,2,2,1,1,2,2,1,1,3,3,4,3,4,4,3,4,2,2,2,3,1,3,3,4,3,3,3,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,5,2,2,3,2,2,2,3,3,2,2,3,1,3,3,3,3,3,3,3,2,2,2,3,2,2,2,3,3,1,1,2,2,2,1,3,3,3,3,3,3,3,2,2,2,2,1,3,3,4,4,4,2,2,3,2,2,2,2,2,2,3,2,7,3,2,2,2,3,3,3,3,3,4,2,2,3,98,4,9,4,5,1,12,1.01
282,1,4,1,1,3,44,1971 ,3,2,5,2,2,2,2,2,2,3,4,2,2,1,3,4,5,5,5,5,5,5,3,2,1,3,5,3,3,3,2,2,4,2,4,3,4,3,2,2,2,2,1,1,2,2,2,1,1,2,3,3,2,2,5,2,1,1,1,2,2,4,3,3,3,3,3,2,4,4,3,4,2,2,3,2,1,1,3,1,1,1,2,1,1,4,3,4,2,3,3,3,1,1,2,1,4,2,2,3,2,2,2,2,3,2,2,3,3,2,2,3,2,7,3,3,3,4,2,3,2,3,3,3,2,2,3,2,3,7,3,5,2,4,1.01
283,1,4,1,1,4,58,1957 ,4,4,6,3,3,3,2,2,2,1,4,2,1,3,3,3,5,3,4,4,4,5,2,2,1,3,5,3,3,5,3,2,4,1,1,1,2,2,2,2,1,2,1,1,1,2,1,1,1,1,4,3,3,2,2,2,2,2,3,1,1,3,1,3,3,3,3,3,4,4,3,3,2,2,2,2,2,1,3,2,1,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,1,3,3,4,4,3,2,2,3,2,1,3,2,1,2,3,1,9,2,3,4,1,2,3,3,2,3,4,2,2,3,3,4,9,3,5,1,8,0.95
284,1,4,1,1,4,51,1964 ,2,2,2,2,2,1,2,2,1,2,3,2,2,5,1,3,2,5,4,4,5,1,3,3,2,4,2,2,3,4,1,3,2,2,2,2,3,2,2,1,1,2,1,1,1,2,2,2,2,1,2,2,1,3,2,2,2,5,1,1,1,3,2,2,1,1,1,2,5,5,5,2,1,1,2,4,3,3,4,1,1,1,2,1,3,2,3,3,4,4,4,4,1,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,1,3,1,4,2,7,3,2,2,2,3,1,5,2,4,7,3,3,4,2,4,12,1,3,3,4,0.95
285,1,4,1,1,4,54,1961 ,1,1,3,1,1,1,1,1,1,1,3,1,3,5,2,4,2,3,1,3,3,3,1,1,1,1,2,3,2,4,4,2,4,4,3,3,4,2,2,1,2,2,1,1,1,2,2,1,3,1,1,2,1,3,1,2,2,3,4,2,2,99,1,2,3,3,3,3,3,3,3,3,1,2,3,3,2,1,3,1,1,1,3,2,1,3,3,3,3,4,4,4,2,2,4,3,1,2,2,2,2,2,2,1,2,2,1,2,2,3,2,4,3,5,2,3,4,4,3,1,3,3,2,2,2,2,3,98,1,4,5,4,3,4,0.95
286,1,4,1,1,4,58,1957 ,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,4,3,4,4,3,3,2,2,1,2,2,4,3,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,3,3,3,2,3,2,2,2,3,3,2,4,4,4,4,1,2,3,3,2,1,3,1,1,2,2,2,1,2,3,3,3,3,3,3,2,2,3,3,4,2,2,2,3,3,3,2,2,2,2,3,3,2,2,3,2,8,3,2,5,1,2,2,3,2,2,2,2,2,3,1,4,10,3,4,1,4,0.95
287,1,4,1,1,4,56,1959 ,1,2,2,1,2,2,1,2,1,1,3,2,1,1,2,3,4,2,3,4,3,3,3,1,1,3,2,4,4,5,2,3,3,3,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,5,2,2,2,5,3,3,2,1,1,1,5,1,4,3,2,2,2,4,4,2,1,2,2,3,3,2,1,3,1,1,2,2,2,1,2,3,3,3,3,3,3,1,1,2,1,4,2,2,2,2,2,2,3,3,1,2,2,1,1,2,3,2,8,3,2,4,1,2,3,2,3,2,2,2,3,4,3,4,9,3,3,2,10,0.95
288,1,4,1,1,4,52,1963 ,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,4,4,5,3,3,2,2,1,2,2,4,3,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,3,3,3,2,3,2,2,2,3,3,2,4,4,4,4,1,2,3,3,3,1,3,1,1,2,2,2,1,2,3,3,3,3,3,3,2,2,3,3,4,2,2,2,3,3,3,2,2,2,2,3,3,2,2,3,2,8,3,2,4,1,2,2,3,2,2,2,2,3,4,2,4,10,3,4,1,1,0.95
289,1,4,1,1,4,59,1956 ,1,2,3,2,2,1,1,2,1,1,4,2,1,3,1,2,5,4,4,4,4,2,3,1,2,2,2,3,3,4,2,2,3,2,3,3,2,3,2,1,1,2,1,1,1,2,2,1,2,1,1,2,1,3,2,1,1,2,4,2,2,4,1,3,2,2,2,3,3,3,3,3,1,1,2,3,3,1,3,1,1,1,3,3,1,3,3,3,2,3,3,3,1,1,1,1,4,1,3,3,3,3,2,2,2,1,1,2,2,2,1,3,2,5,3,2,2,4,3,1,4,3,2,2,2,3,4,98,1,4,4,4,2,4,0.95
290,1,4,1,1,5,67,1948 ,1,2,2,1,4,4,2,3,2,1,4,3,2,3,2,3,2,2,2,4,4,3,3,1,1,1,4,4,4,5,4,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,4,3,3,1,4,4,4,1,5,1,1,5,1,4,3,1,4,3,2,2,2,2,2,2,2,3,1,1,3,2,1,1,1,1,1,3,4,3,1,2,3,3,1,2,3,3,2,2,1,2,3,4,3,2,3,3,3,3,3,1,3,2,2,8,2,1,5,1,1,1,2,4,3,5,2,3,4,1,2,5,3,4,1,9,0.97
291,1,4,1,1,5,61,1954 ,5,3,3,3,2,2,2,2,2,3,4,3,3,1,3,3,4,3,5,5,5,5,3,3,2,3,5,4,4,4,3,2,2,2,2,2,2,3,2,2,1,2,1,1,1,2,1,1,1,1,2,3,3,3,2,3,3,2,3,3,3,3,2,2,3,3,3,2,3,3,4,4,2,2,2,2,2,1,3,1,2,2,2,2,1,3,3,3,3,3,3,3,1,2,2,2,2,2,2,4,2,3,3,2,2,2,2,3,2,3,3,3,2,8,3,1,1,3,3,2,2,3,2,2,2,2,3,3,4,11,2,4,1,8,0.97
292,1,4,1,1,5,62,1953 ,5,3,3,3,2,2,2,2,2,3,4,3,3,1,3,3,4,3,5,5,5,5,3,3,2,3,5,4,4,4,3,2,2,2,2,2,2,3,2,2,1,2,1,1,1,2,1,1,1,1,2,3,3,3,2,3,3,2,3,3,3,3,2,2,3,3,3,2,3,3,4,4,2,2,2,2,2,1,3,1,2,2,2,2,1,3,3,3,3,3,3,3,1,2,2,2,2,2,2,4,2,3,3,2,2,2,2,3,2,3,3,3,2,9,3,1,1,3,3,2,2,3,2,2,2,2,3,98,4,9,3,5,1,8,0.97
293,1,4,1,1,5,68,1947 ,3,4,6,2,3,3,2,3,1,2,3,2,1,5,2,3,4,3,3,4,5,5,3,1,1,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,2,2,1,2,1,2,3,2,2,3,2,2,1,2,2,2,3,1,3,3,2,1,3,3,3,1,1,1,2,3,2,2,1,2,1,1,2,2,2,1,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,3,3,2,2,3,1,2,2,2,1,2,2,2,7,3,3,4,1,2,3,2,2,3,5,2,2,3,1,1,4,4,5,4,4,0.97
294,1,4,1,1,5,71,1944 ,2,2,2,2,2,2,2,2,1,2,3,2,2,1,2,3,3,2,3,3,3,2,1,1,1,4,1,4,4,5,2,2,3,3,3,2,2,2,2,2,2,2,1,1,2,2,3,1,2,2,2,2,2,1,4,2,2,3,2,1,2,5,1,4,4,3,3,2,3,3,3,2,1,2,3,3,2,1,3,4,1,2,2,2,1,2,3,3,3,3,3,3,1,2,3,4,1,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,1,5,3,2,4,1,1,3,2,3,6,12,2,3,4,2,2,5,3,4,2,4,0.97
295,1,4,1,2,1,29,1986 ,2,2,4,3,3,2,2,2,1,1,3,2,2,3,3,3,4,3,4,4,4,5,3,3,2,3,1,3,3,4,3,2,3,1,2,1,2,3,2,2,2,2,2,1,1,2,2,1,1,1,4,3,3,3,2,3,2,3,2,1,2,3,2,3,3,2,3,2,3,3,2,1,2,3,3,2,1,3,3,1,1,1,2,2,1,2,3,2,3,3,4,3,1,2,2,2,1,3,4,4,4,3,2,1,3,2,1,3,3,2,2,4,2,8,2,3,2,4,3,3,2,1,4,6,1,3,4,2,4,10,4,4,1,4,0.93
296,1,4,1,2,1,27,1988 ,3,2,3,3,2,2,2,2,1,2,3,2,1,1,3,3,5,3,4,4,4,5,3,3,2,3,1,3,3,4,3,2,3,1,2,1,2,3,2,2,2,2,2,1,1,2,2,1,1,1,4,3,3,3,2,3,2,3,2,1,2,3,2,3,3,2,3,2,3,3,2,1,2,3,3,2,1,3,3,1,1,1,2,2,1,2,3,2,3,3,3,3,1,2,3,2,1,3,4,4,4,3,2,1,3,2,1,3,2,2,2,4,2,7,2,3,2,4,3,3,2,1,4,6,1,3,4,3,4,11,2,3,2,4,0.93
297,1,4,1,2,1,25,1990 ,3,2,4,2,2,2,2,4,2,1,3,2,1,3,3,4,3,5,4,3,5,5,3,2,1,5,1,3,3,3,2,2,3,3,4,4,4,4,2,2,2,2,1,1,3,2,2,1,2,2,5,2,2,2,2,3,3,4,1,2,3,3,1,3,2,2,3,3,4,4,3,2,1,2,3,4,3,1,3,4,1,1,2,1,3,3,3,3,3,3,3,3,2,2,4,4,1,1,3,5,1,5,2,1,3,1,1,2,1,2,1,4,2,7,2,2,2,2,4,3,3,3,6,10,1,3,5,98,4,12,2,3,1,4,0.93
298,1,4,1,2,1,28,1987 ,3,2,5,2,2,2,2,2,2,2,2,2,2,1,3,3,4,4,4,4,4,4,3,3,1,3,1,3,3,4,3,1,3,3,3,3,3,3,2,2,1,2,1,1,1,1,1,1,2,2,5,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,2,3,3,3,3,1,3,4,1,1,1,1,3,3,3,3,2,2,2,2,2,2,2,2,4,4,4,3,2,2,3,1,1,1,1,1,1,1,1,3,3,3,2,3,3,4,2,1,3,2,3,3,1,3,4,98,3,8,5,6,3,4,0.93
299,1,4,1,2,1,28,1987 ,4,3,6,3,2,3,3,2,2,2,4,3,2,5,4,3,5,5,4,5,4,4,3,3,2,3,4,3,4,4,4,2,3,2,2,2,3,3,2,2,1,2,2,1,1,2,1,1,2,2,3,3,2,2,2,4,4,2,4,2,2,3,2,3,2,3,3,3,4,4,3,2,2,2,2,3,2,1,3,4,2,2,2,2,3,2,3,3,4,3,3,3,1,2,2,2,4,2,3,4,2,3,2,2,4,2,2,2,2,3,2,3,2,9,3,4,3,4,3,2,3,3,3,3,1,3,4,98,4,11,3,4,2,4,0.93
300,1,4,1,2,1,28,1987 ,3,2,3,3,2,2,2,2,1,2,3,2,1,1,3,3,5,3,4,4,4,5,3,3,2,3,1,3,3,4,3,2,3,1,2,1,2,3,2,2,2,2,2,1,1,2,2,1,1,1,4,3,3,3,2,3,2,3,2,1,2,3,2,3,3,2,3,2,3,3,2,1,2,3,3,2,1,3,3,1,1,1,2,2,1,2,3,2,3,3,3,3,1,2,3,2,1,3,4,4,4,3,2,1,3,2,1,3,2,2,2,4,2,7,2,3,2,4,3,3,2,1,4,6,1,3,4,2,4,11,2,3,2,1,0.93
301,1,4,1,2,2,39,1976 ,3,3,6,2,2,2,2,2,3,2,3,3,2,3,3,3,4,4,3,4,4,4,3,2,1,3,4,3,3,4,4,2,3,3,3,2,4,3,2,2,2,2,1,1,1,2,1,1,2,1,4,1,2,3,3,3,2,1,3,3,2,3,2,4,2,3,3,3,3,3,2,3,2,2,3,2,2,1,3,1,1,1,3,2,1,2,3,4,3,3,3,3,2,2,3,3,2,3,4,3,4,5,2,2,3,2,1,2,2,2,2,3,2,8,3,3,3,4,3,2,2,2,4,6,2,3,4,98,3,8,3,5,2,4,0.98
302,1,4,1,2,2,37,1978 ,4,3,6,2,3,2,3,2,2,2,3,3,3,2,3,3,5,4,4,5,4,5,3,1,1,4,5,3,3,3,3,2,2,2,2,3,3,2,2,2,1,2,1,1,1,2,1,1,2,2,5,1,2,3,5,3,3,3,3,3,2,3,2,4,2,4,3,3,3,4,4,3,2,2,2,3,3,1,3,1,1,2,2,2,1,2,2,2,3,3,4,3,1,2,2,2,2,4,4,4,4,3,3,2,3,2,2,2,2,3,2,3,3,8,3,3,2,3,3,2,2,2,5,9,2,2,3,98,4,9,3,4,1,13,0.98
303,1,4,1,2,2,38,1977 ,4,4,6,3,3,3,3,3,3,3,3,3,3,5,2,4,3,5,2,3,3,4,3,3,1,3,2,3,3,3,2,3,4,3,4,4,4,4,2,2,2,2,1,1,1,1,1,1,4,5,1,2,2,2,2,1,1,3,3,3,3,3,3,1,3,4,3,2,1,2,3,3,2,1,3,2,4,4,4,1,1,1,2,1,1,3,3,1,3,4,4,3,1,1,2,1,4,2,2,3,5,2,2,2,2,2,1,1,2,1,3,4,3,6,2,3,3,4,3,2,4,4,4,6,2,3,4,98,3,8,3,4,2,4,0.98
304,1,4,1,2,2,31,1984 ,4,3,6,3,3,3,3,3,3,1,4,2,1,5,4,4,5,5,5,5,5,5,2,2,3,5,5,3,4,5,4,1,2,2,4,2,4,4,2,2,2,2,1,1,1,1,1,1,1,1,3,4,4,3,1,5,4,1,4,1,1,3,1,1,1,1,1,3,5,5,3,3,2,2,3,4,1,1,3,4,1,1,1,1,3,2,3,3,4,4,4,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,2,2,3,4,4,2,1,1,6,12,1,3,4,1,2,6,4,5,3,1,0.98
305,1,4,1,2,2,39,1976 ,3,2,3,2,2,2,2,1,1,1,4,1,1,5,1,2,4,5,1,4,5,5,2,1,2,3,2,3,3,2,3,1,3,1,3,3,4,3,2,1,2,2,1,1,1,2,2,1,2,1,2,2,1,3,2,1,1,3,3,2,3,1,3,3,3,3,3,2,3,3,3,3,2,1,2,3,2,1,3,1,1,2,2,2,3,3,3,3,2,3,3,3,2,2,2,2,2,5,5,5,5,5,5,1,3,1,1,1,2,2,1,3,2,5,2,3,2,4,3,3,3,1,2,2,3,2,3,2,3,7,4,4,1,12,0.98
306,1,4,1,2,2,38,1977 ,3,2,4,3,2,2,1,2,1,1,3,2,1,1,3,3,5,3,4,4,4,5,2,2,2,3,5,3,3,4,3,2,4,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1,4,3,3,3,2,3,3,2,2,1,1,3,1,3,3,3,3,3,3,2,2,1,2,3,3,2,1,3,3,3,1,1,2,2,1,3,3,3,3,3,3,3,2,2,2,2,1,3,3,4,4,3,2,1,3,2,1,3,2,2,2,3,2,7,2,3,3,4,3,3,3,1,3,3,2,2,3,2,4,9,4,5,2,11,0.98
307,1,4,1,2,2,30,1985 ,3,2,5,3,2,3,3,2,1,2,2,2,1,1,3,3,1,1,1,1,1,1,3,2,2,5,2,2,2,5,3,2,4,4,4,4,4,4,2,2,1,2,1,1,1,1,1,1,3,1,5,3,3,3,5,3,4,1,2,1,5,3,1,1,1,1,1,3,2,3,2,1,2,2,3,2,2,3,3,1,1,2,4,3,3,3,3,3,4,4,4,4,2,2,2,2,4,4,4,4,4,4,3,1,3,1,1,2,2,2,3,4,3,6,3,3,2,1,3,3,3,3,4,8,1,3,4,98,2,6,3,3,6,9,0.98
308,1,4,1,2,3,44,1971 ,5,4,6,4,2,2,2,2,2,3,4,3,2,3,4,4,5,5,5,5,4,5,3,3,2,3,5,4,3,3,3,2,2,2,2,2,3,3,1,2,1,2,1,1,2,2,1,2,2,1,2,3,2,3,2,4,2,3,4,2,2,3,2,2,3,3,3,2,4,4,3,3,2,2,3,3,3,1,3,4,2,2,2,2,1,3,3,3,3,3,3,3,2,2,2,3,4,2,2,4,2,3,3,2,4,2,2,2,2,3,3,3,2,8,3,2,2,2,4,2,3,3,5,9,2,2,3,2,4,10,4,5,1,8,0.99
309,1,4,1,2,3,42,1973 ,4,4,6,2,3,2,2,2,2,2,4,2,2,3,3,3,4,4,5,3,4,4,3,2,1,2,1,3,3,4,2,2,3,2,2,2,3,2,2,2,1,2,2,2,2,2,1,1,2,2,4,3,2,3,2,2,2,3,4,3,3,3,2,4,2,3,3,3,4,4,2,4,1,2,3,3,2,1,3,3,1,1,3,2,1,2,3,3,3,3,3,3,2,2,3,2,4,2,3,3,2,2,3,2,3,2,2,3,2,3,2,3,2,8,3,2,4,2,2,2,3,2,5,9,2,3,4,2,3,8,3,4,1,1,0.99
310,1,4,1,2,3,40,1975 ,3,2,5,3,2,1,3,2,2,1,3,1,1,2,3,4,5,4,5,5,5,5,3,3,1,3,4,4,3,5,4,1,4,4,4,4,4,4,2,2,2,2,1,1,1,1,2,1,1,1,3,1,2,3,2,1,1,1,1,2,1,1,1,1,1,1,1,2,4,4,3,4,2,1,1,3,2,1,4,2,1,1,2,1,1,2,3,3,3,2,3,3,1,1,1,1,3,1,1,1,1,1,2,1,2,1,1,1,1,1,1,4,2,5,1,3,4,4,1,1,3,2,5,9,2,2,3,98,3,7,4,4,2,4,0.99
311,1,4,1,2,3,45,1970 ,3,2,4,3,2,2,1,2,1,1,3,2,1,1,3,3,5,3,4,4,4,5,2,2,2,3,5,3,3,4,3,2,4,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1,4,3,3,3,2,3,3,2,2,1,1,3,1,3,3,3,3,3,3,2,2,1,2,3,3,2,1,1,3,1,1,1,2,2,1,3,3,3,3,3,3,3,2,2,2,2,1,3,3,4,4,3,2,1,3,2,1,3,2,2,2,3,2,7,2,3,3,4,3,3,3,1,4,6,2,3,4,2,4,9,3,4,2,6,0.99
312,1,4,1,2,3,41,1974 ,2,3,6,3,3,3,3,2,2,3,3,3,3,3,2,1,2,5,3,4,3,4,2,3,3,2,2,2,2,3,3,4,1,99,2,3,99,4,2,1,2,2,1,2,3,2,3,1,2,5,4,1,3,3,3,2,2,4,4,3,2,4,3,1,3,4,3,2,1,2,3,3,2,1,3,2,4,4,4,1,1,3,4,4,2,3,4,3,1,3,2,4,2,4,3,4,2,1,2,3,4,3,4,1,3,3,3,2,3,3,3,2,2,6,2,2,3,2,2,3,2,3,5,9,3,2,3,3,4,9,2,5,3,8,0.99
313,1,4,1,2,3,44,1971 ,3,2,5,3,2,2,2,2,2,1,3,2,1,3,3,3,4,3,4,4,4,5,2,2,2,3,5,3,3,4,3,2,3,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,4,3,3,3,2,3,3,2,3,1,1,3,1,3,3,3,3,3,3,3,2,1,2,3,3,2,1,1,3,3,1,2,2,2,1,2,3,2,3,3,3,3,2,2,2,2,4,3,3,4,4,3,2,1,3,2,1,3,2,1,2,3,1,7,2,2,4,1,3,3,2,2,5,9,2,2,3,2,4,9,3,4,2,11,0.99
