id,ara,siz,sex,age,Q2,Q3,Q4,a15,a16,a17,a18,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,a34,Q11,Q12,a37,a39,a41,Q13,Q14,Q15,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,Q18,a67,a68,Q19_1,Q19_2,Q19_3,Q19_4,Q20,a74,a75,a76,a77,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,Q27,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,mar,rel,edc,job,inc,b57,b58,b59,b60
387,8,2,2,38,1,2,3,2,2,2,1,1,1,1,2,1,5,2,4,5,4,5,4,5,5,2,1,2,2,8,3,3,2,2,4,2,3,4,4,3,2,2,1,2,1,1,1,1,2,3,3,3,4,1,2,3,4,4,4,4,4,1,2,2,3,2,1,1,1,3,4,4,3,3,3,3,3,3,3,3,3,2,3,3,5,4,3,5,5,5,2,2,1,1,1,1,1,2,2,3,4,4,3,2,2,2,1,1,5,4,1,2,2,2,2,3,2,2,5,6,2,8
388,8,2,2,39,1,1,4,3,3,2,3,1,1,1,2,1,4,1,1,2,2,2,2,3,2,2,1,2,5,9,2,2,2,2,3,3,3,3,4,3,2,2,2,2,1,1,1,1,1,2,2,2,3, ,4,3,3,3,3,3,3,3,3,3,3,2,4,1,1,2,3,2,2,1,4,3,3,4,4,4,4,1,4,1,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,4,3,3,3,3,2,1,5,5,5,5,2,2,98,4,9,2,3,4,1,1
389,8,2,2,33,3,2,4,1,2,3,2,1,1,1,2,2,1,2,2,3,4,3,3,2,2,2,1,2,2,7,4,3,3,3,3,2,2,3,3,3,2,2,2,2,2,1,1,1,2,2,3,2,2, ,2,3,3,3,3,3,3,2,3,2,3,3,1,2,1,2,3,3,2,1,1,2,4,3,3,3,3,1,2,1,5,4,4,2,5,2,2,3,2,1,1,2,2,2,2,3,3,3,2,2,2,2,1,3,4,4,5,3,2,2,2,4,8,3,3,4,3,1
390,8,2,1,41,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,4,4,2,1,2,1,5,4,3,3,2,2,2,1,1,4,2,2,2,1,2,1,1,1,2,3,2,2,3,3, ,3,3,2,5,5,4,4,1,2,2,3,4,3,4,1,3,3,3,3,1,1,3,3,3,3,3,3,2,2,3,2,3,3,1,1,2,2,1,1,1,1,1,1,2,2,1,1,3,1,2,3,3,1,1,4,5,5,5,2,2,98,4,2,7,3,4,1,12
391,8,2,1,49,1,1,2,2,2,2,2,2,2,2,3,2,1,2,2,3,3,2,4,4,4,3,1,2,1,7,2,3,2,2,2,1,2,3,3,2,2,2,2,2,1,1,1,1,1,1,2,2,3, ,3,3,3,2,3,2,2,1,2,2,3,3,1,3,1,2,2,2,2,1,3,3,3,3,3,3,3,2,4,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,2,3,2,2,2,3,2,2,2,4,4,4,1,2,2,4,7,7,2,2,2,1
392,8,2,1,49,1,2,3,1,2,2,2,2,2,3,3,2,1,2,2,3,3,3,3,2,3,1,1,2,3,8,3,3,2,3,4,2,2,3,3,3,2,2,1,2,1,1,1,1,1,2,3,2,3, ,2,2,2,3,3,3,4,1,3,2,3,4,1,3,3,1,1,1,1,1,1,3,3,2,2,2,2,2,2,1,2,3,4,1,1,1,2,5,2,1,1,2,3,3,3,2,3,3,3,2,2,3,2,2,2,3,5,4,2,2,2,3,2,5,3,3,3,5
393,8,2,1,49,1,2,3,3,4,1,1,2,1,1,4,1,1,3,3,5,5,5,5,5,2,3,4,5,1,7,3,3,3,2,1,1,2,3,1,1,2,1,1,2,1,1,1,1,1,2,2,3,4,1,3,4,3,4,4,3,2,1,2,1,4,2,1,2,1,1,3,1,2,1,3,3,3,2,4,3,2,2,3,2,2,2,3,3,2,3,1,4,2,1,1,3,3,1,2,2,4,3,1,2,2,4,1,2,4,5,2,2,3,2,98,4,2,2,5,5,2,8
394,8,2,1,49,3,2,3,2,2,2,2,3,3,1,3,1,1,3,3,4,5,4,4,5,5,3,1,1,3,8,4,4,2,3,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,2,2, ,3,4,3,4,4,4,3,1,2,2,3,3,2,4,1,2,2,2,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,4,2,5,2,3,2,2,1,2,2,1,2,1,4,3,2,2,2,2,3,2,2,4,5,5,3,2,98,3,2,4,2,3,1,2
395,8,2,1,42,1,1,1,1,4,1,1,2,2,1,3,1,1,1,3,3,2,2,4,5,5,3,1,2,1,8,3,3,2,3,2,1,1,3,3,2,2,1,1,2,1,1,1,1,2,2,2,2,3, ,2,3,3,3,2,1,3,1,2,2,3,2,1,2,1,3,4,2,1,3,3,2,4,4,4,3,3,1,3,1,2,3,4,1,1,1,4,2,1,1,1,3,1,2,3,2,2,3,3,1,2,3,2,3,2,3,4,2,2,2,3,4,2,5,4,5,2,1
396,8,2,2,40,2,2,2,3,2,2,2,2,2,3,3,1,3,3,3,3,2,3,4,5,5,2,3,2,2,5,3,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,3,5,1,4,3,2,3,3,3,3,1,3,2,2,2,3,4,1,1,1,1,1,1,3,4,3,3,3,4,3,1,1,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,3,2,3,2,2,2,2,2,1,3,2,3,3,2,2,2,4,2,7,3,3,2,8
397,8,2,2,44,3,2,5,3,3,3,3,3,2,3,3,1,2,3,2,3,2,2,3,4,1,3,3,2,2,6,3,4,3,3,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3, ,3,3,3,3,4,5,2,3,3,3,4,1,2,1,1,3,2,1,2,3,4,4,4,3,3,3,3,2,1,1,2,2,2,2,2,3,2,3,1,1,1,2,1,4,1,3,3,4,3,1,3,3,2,1,5,3,3,3,1,2,2,4,9,4,3,4,6,1
398,8,2,2,42,1,1,3,2,2,2,1,1,1,2,4,1,1,2,3,4,2,4,4,4,5,3,1,1,1,7,3,4,1,3,4,2,2,4,4,3,2,2,1,2,1,1,1,1,1,3,3,2,3, ,3,3,2,2,3,2,2,1,3,3,4,2,3,4,1,1,4,3,1,1,1,4,4,3,3,3,3,2,2,1,1,2,2,1,5,2,2,1,1,1,1,1,2,2,3,2,2,4,2,2,2,2,4,1,5,5,5,2,3,2,2,4,9,6,3,4,2,9
399,8,2,2,43,3,2,3,1,2,2,1,2,2,1,2,1,4,2,4,5,4,5,4,5,4,2,1,1,1,5,4,4,3,2,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,2,1,4,4,3,3,3,3,3,3,1,2,4,4,4,1,4,1,1,4,4,2,2,3,3,3,3,3,3,3,3,1,2,1,5,5,5,5,5,5,2,1,1,1,1,1,1,2,2,4,4,3,2,1,3,1,1,1,3,1,5,5,4,2,2,3,9,3,5,5,2,13
400,8,2,2,40,3,4,6,3,2,2,2,3,3,2,4,3,3,2,4,4,2,2,3,3,3,2,1,5,1,10,4,4,1,1,4,4,3,4,4,4,2,2,2,2,1,1,1,1,1,2,1,3,4,1,2,2,3,4,4,3,2,2,1,1,1,1,1,2,1,2,2,2,2,1,3,3,3,2,2,2,2,1,3,2,1,1,1,1,1,1,3,2,1,1,1,1,2,2,2,3,4,4,1,2,3,2,1,3,4,3,5,5,1,2,1,3,9,3,4,4,2,8
401,8,2,2,44,2,2,3,3,2,2,2,2,2,1,2,1,5,1,3,5,4,1,5,2,1,2,3,2,1,7,2,2,3,1,3,2,4,4,4,4,2,2,2,2,3,1,1,2,1,3,3,3,4,1,4,3,2,4,4,3,3,1,2,3,3,1,3,4,1,3,2,3,2,3,4,2,3,3,2,3,2,1,2,1,3,2,4,4,1,1,1,5,1,1,2,1,2,1,2,2,4,4,3,2,2,2,2,1,2,2,5,2,2,2,98,3,2,3,3,4,2,10
402,8,2,2,48,1,2,1,3,2,2,2,2,1,1,3,2,1,3,3,4,3,4,4,4,4,3,1,2,5,8,4,4,2,3,4,3,3,4,4,3,2,2,2,2,1,1,1,2,2,2,3,3,3, ,3,3,3,2,2,2,1,1,2,2,2,2,3,2,1,2,2,2,2,1,3,3,3,3,3,3,3,3, ,3,2,3,4,4,2,2,5,2,1,1,1,1,2,2,2,3,3,3,2,3,3,3,2,2,4,4,4,5,2,2,98,3,2,4,3,3,1,13
403,8,2,1,52,1,2,3,1,4,2,2,2,2,1,3,1,3,1,1,3,4,4,4,5,4,1,1,2,1,10,2,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,2,1, ,2,2,2,5,5,5,5,1,3,2,2,3,1,4,1,1,2,2,2,1,1,3,3,3,3,3,3,1,3,1,1,2,4,1,1,1,2,1,2,1,3,2,1,1,4,1,3,2,3,2,3,3,2,2,5,3,2,2,4,2,2,5,6,6,3,4,5,2
404,8,2,1,53,1,2,2,1,2,1,2,3,3,3,3,3,1,4,2,5,4,2,3,3,3,3,3,1,1,9,4,4,2,3,4,1,2,4,4,4,2,2,1,2,1,1,1,1,1,2,3,2,3, ,3,3,3,3,3,1,4,2,3,2,4,1,1,9,1,2,2,2,2,3,3,3,3,3,4,3,3,1,1,3,2,4,4,4,4,2,1,3,1,1,1,1,1,3,3,3,4,4,3,3,3,3,1,4,1,2,5,2,1,2,98,4,2,7,3,3,2,10
405,8,2,1,55,1,2,1,1,1,1,1,1,2,1,3,2,1,2,2,2,3,3,3,4,3,2,1,2,4,8,3,3,2,3,4,3,3,3,4,3,2,2,2,2,1,2,1,2,2,2,3,1,3, ,3,3,2,4,4,4,2,1,2,2,2,2,1,2,2,2,2,2,2,1,3,3,3,2,3,3,3,2,3,3,2,3,3,5,2,2,2,2,1,1,1,2,2,2,3,2,3,3,2,3,3,3,2,2,2,4,4,5,2,5,3,3,4,3,3,4,1,1
406,8,2,2,58,4,3,4,3,3,4,2,3,3,2,4,2,5,2,3,5,4,4,4,4,5,3,3,4,1,6,4,4,3,2,4,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,3,5,1,4,4,3,3,3,3,3,3,3,2,3,2,1,4,4,3,3,4,4,1,1,4,4,3,3,3,3,3, ,3,2,3,2,2,2,2,1,3,1,1,1,1,2,1,1,2,1,4,3,3,4,4,1,1,4,2,5,5,2,2,3,4,9,6,2,2,2,1
407,8,2,2,52,1,1,1,2,2,1,1,3,2,1,4,3,5,1,2,2,2,2,2,2,2,1,3,2,2,6,3,2,1,3,4,3,3,4,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2, ,3,2,3,5,5,4,4,1,1,1,4,3,1,4,3,1,2,2,2,1,3,3,3,3,4,4,4,2,3,2,2,2,5,4,5,2,1,2,2,1,2,2,3,2,2,3,4,1,2,2,3,4,1,2,2,3,4,5,1,2,2,4,9,7,2,2,1,1
408,8,2,2,54,2,3,5,3,3,3,3,3,3,3,3,3,1,4,4,5,5,5,5,5,5,2,4,3,1,9,3,4,3,2,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,2,2,3,4,1,3,3,3,3,2,2,2,3,4,4,2,2,1,3,3,1,1,2,2,1,3,3,3,3,3,3,3,3, ,1,3,3,3,3,3,3,3,5,1,1,1,1,1,1,3,3,3,3,2,3,3,3,2,2,2,4,5,2,2,2,1,1,9,3,4,5,2,8
409,8,2,2,52,2,2,3,1,1,1,1,2,2,1,4,1,2,2,2,5,5,2,5,5,5,2,3,2,2,6,3,3,2,2,2,3,4,3,4,4,2,2,2,2,1,1,1,2,3,2,3,2,4,3,3,3,2,4,4,3,3,3,2,3,2,2,4,2,1,1,2,1,1,1,4,2,2,3,3,3,3,2,2,3,5,3,4,4,1,1,2,3,1,1,1,1,2,2,2,2,4,3,3,2,2,2,2,2,2,2,3,5,2,2,1,2,9,4,4,4,2,12
410,8,2,2,51,3,2,1,4,1,1,2,1,2,1,2,2,1,1,2,1,1,2,4,2,2,1,3,2,2,8,2,2,2,2,3,3,3,2,3,1,2,2,1,2,1,1,1,1,1,1,1,2,4,1,3,4,3,2,2,3,3,2,2,3,3,3,1,3,1,3,4,3,3,3,4,4,4,1,1,2,2,1,1,3,2,2,2,2,1,1,2,2,2,1,1,2,3,4,1,3,3,3,1,2,3,3,1,2,1,1,5,5,1,2,98,3,3,1,5,6,1,15
411,8,2,2,65,1,1,2,2,2,2,2,1,2,2,4,1,1,3,2,3,3,3,4,4,4,3,1,1,1,9,3,4,2,2,4,3,4,4,4,4,2,2,1,2,1,1,1,1,1,1,2,2,3, ,3,3,3,3,3,3,2,2,3,3,3,2,1,3,1,1,2,2,2,1,1,3,3,3,3,3,3,3, ,3,2,5,5,3,5,2,2,3,3,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,4,2,5,2,2,2,2,3,9,2,4,5,2,15
412,8,2,2,65,3,2,3,2,2,1,2,2,3,2,3,2,1,3,3,4,4,4,5,4,4,2,1,1,1,7,4,4,3,1,4,3,4,4,4,2,2,1,1,2,1,1,1,1,1,1,2,3,4,1,4,4,3,4,4,3,3,2,3,3,4,2,1,3,3,1,2,2,2,1,2,2,2,2,3,2,2,1,2,3,3,3,5,4,5,2,2,2,1,1,1,1,2,1,3,3,2,4,2,2,2,2,2,2,1,1,5,5,3,2,2,1,9,1,5,6,5,12
413,4,1,2,19,3,2,5,2,2,2,3,2,2,2,2,3,2,3,3,3,4,3,3,3,3,1,3,3,6,5,3,3,2,3,4,3,4,3,4,4,2,2,2,2,2,2,2,2,3,3,2,4,5,1,4,4,3,3,3,3,3,2,4,3,4,2,2,3,4,2,2,2,3,3,3,3,3,3,3,3,3,3, ,3,5,5,5,5,5,2,2,2,2,1,1,1,1,1,4,4,3,3,3,2,2,2,3,2,4,5,3,3,2,1,98,4,10,6,3,4,2,4
414,8,2,2,30,3,2,5,3,2,2,2,1,2,1,3,3,3,2,3,5,5,4,4,3,4,1,1,1,2,8,3,3,2,2,4,3,3,4,4,4,2,2,2,2,1,1,1,2,2,3,3,3,5,1,3,2,2,3,3,2,2,1,3,2,3,2,1,2,3,1,2,2,3,1,3,4,4,2,3,3,3,2,2,3,2,3,3,2,2,2,2,3,2,2,3,2,2,2,2,2,4,3,1,2,3,3,2,3,3,3,3,3,2,1,2,4,6,3,4,4,1,13
415,8,2,2,30,4,3,5,4,4,4,4,3,3,3,3,3,5,3,4,4,3,4,4,4,4,3,1,3,3,7,3,4,3,2,3,2,4,4,4,4,2,2,2,2,2,1,1,2,2,3,3,4,5,4,3,3,3,3,3,3,2,3,4,4,3,3,9,3,4,1,2,2,2,3,3,3,3,3,3,3,3,2,3,2,5,5,5,5,5,5,5,5,1,1,1,1,2,3,3,3,4,3,2,2,3,2,3,3,4,3,4,4,4,2,98,4,9,4,3,5,4,3
416,8,2,2,37,4,3,5,3,2,2,3,2,2,1,3,1,1,1,2,3,5,4,2,3,3,1,1,1,3,6,4,3,3,3,4,3,3,4,3,3,2,2,2,2,1,1,1,2,2,3,3,3,4,4,3,3,3,4,3,3,2,1,2,3,3,2,1,3,1,1,1,3,3,1,3,2,2,2,3,3,3,2,2,3,2,1,2,2,2,2,2,5,1,2,1,2,3,2,3,3,3,3,1,2,2,4,3,3,4,4,3,3,3,2,98,4,9,4,4,4,2,8
417,8,2,2,38,2,2,3,2,2,2,2,2,1,1,3,3,1,2,3,5,4,4,5,3,3,1,1,3,2,7,4,3,2,3,4,4,4,4,4,4,2,2,2,2,1,1,1,2,3,3,3,3,3, ,3,4,3,2,2,2,2,1,2,2,3,3,1,1,4,3,2,3,4,3,3,3,3,3,4,4,4,3, ,3,5,5,5,5,3,2,2,3,2,2,2,3,2,3,3,2,2,3,2,1,2,3,2,3,2,3,4,4,2,2,2,9,9,4,3,4,2,1
418,8,2,2,38,1,2,3,2,2,2,3,3,2,3,3,2,5,3,3,5,5,5,4,4,5,2,1,2,3,6,3,3,1,2,4,3,3,3,1,3,2,1,1,2,1,1,1,1,1,2,2,2,2, ,3,2,3,3,3,2,2,1,2,2,2,2,3,2,1,3,4,2,2,3,3,3,3,3,4,4,3,1,4,1,2,2,3,1,2,1,1,5,1,1,1,1,3,3,2,3,3,3,2,1,2,2,2,3,4,3,3,4,3,2,2,3,2,3,4,5,4,9
419,8,2,2,32,4,2,5,1,1,1,1,2,2,1,1,1,3,3,4,3,3,4,4,5,5,3,1,1,3,8,3,3,2,3,4,2,4,4,4,2,2,2,2,2,1,1,1,1,1,2,2,1,3, ,2,2,3,4,4,2,3,1,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,1,1,4,4,4,3,3,1,4,1,1,1,1,1,3,3,3,2,1,2,2,2,2,3,4,1,5,5,4,2,2,2,98,4,2,6,2,3,1,2
420,8,2,2,32,3,2,2,2,3,2,2,2,2,2,3,2,3,2,2,3,3,2,3,3,3,3,1,2,1,5,3,3,3,2,3,2,2,2,4,3,2,2,2,2,1,1,1,1,1,2,2,3,3, ,2,3,3,3,3,3,2,1,3,3,3,4,1,2,1,1,1,1,1,3,3,3,3,2,2,2,2,1,2,2,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,1,2,3,1,2,3,2,3,3,1,2,3,3,2,4,3,5,1,8
421,8,2,2,33,2,2,4,3,2,3,3,2,2,2,3,3,1,3,2,2,3,2,2,3,3,3,2,2,4,8,2,2,2,2,4,3,3,4,4,4,2,2,2,2,1,2,2,2,2,3,2,2,3, ,2,3,2,3,4,4,4,2,3,3,2,3,1,4,1,1,3,3,3,3,3,3,3,2,3,3,3,3, ,2,2,2,2,5,5,5,1,3,1,1,1,1,1,1,2,3,3,3,2,3,3,3,3,4,3,4,4,3,2,2,2,3,2,4,4,4,2,1
422,8,2,2,38,1,1,4,1,1,2,2,3,3,3,2,3,5,2,2,2,2,2,3,4,4,3,1,2,3,8,4,3,2,3,3,3,4,4,4,4,2,2,2,2,1,1,1,2,3,3,4,1,2, ,2,3,4,4,4,2,2,1,2,2,3,2,1,4,1,2,2,2,2,1,1,2,2,2,2,4,4,2,2,1,2,3,5,4,5,1,3,3,1,1,2,3,3,3,3,4,3,2,2,2,2,1,2,1,3,2,3,4,2,2,98,3,9,4,3,4,1,10
423,8,2,2,39,1,2,2,1,2,1,1,2,2,2,1,2,1,2,3,3,4,4,4,4,4,2,1,2,4,7,3,3,2,3,3,2,3,3,3,2,1,2,2,2,2,2,2,2,2,3,3,2,2, ,3,3,3,3,3,3,3,1,2,2,3,2,4,1,1,2,2,2,2,3,3,3,3,3,3,3,3,2,3,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,3,3,2,3,2,2,3,3,2,4,5,5,3,4,2,2,3,4,6,3,3,3,2,1
424,8,2,2,38,3,4,6,3,3,3,3,4,4,4,4,4,1,3,4,5,5,5,5,5,5,3,4,5,1,1,4,4,3,3,4,2,1,4,1,4,2,2,2,2,1,1,1,1,1,3,3,4,5,1,4,4,4,2,1,1,1,3,3,3,3,3,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,5,5,5,5,5,5,5,5,1,1,1,1,3,3,3,4,5,4,3,3,3,3,3,1,3,4,4,5,4,2,1,4,3,6,4,5,2,1
425,8,2,1,37,3,2,4,3,3,3,2,2,2,1,3,2,1,2,2,4,3,4,4,3,3,1,1,4,4,8,3,3,2,2,3,2,2,3,3,3,2,2,2,2,2,1,1,2,2,2,2,3,4,1,3,3,3,4,4,4,4,2,2,2,3,2,1,3,1,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,1,1,1,1,2,2,2,2,2,4,2,2,3,3,2,2,3,2,3,2,2,2,1,4,2,6,3,3,2,14
426,8,2,1,33,2,2,3,2,2,2,2,2,2,1,2,1,1,2,2,3,2,3,4,4,3,2,1,1,4,8,4,3,2,2,4,4,4,4,4,4,2,2,2,2,1,1,1,2,1,2,2,2,2, ,2,2,2,4,4,4,4,2,2,2,3,2,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,5,5,5,2,5,5,1,2,1,2,2,3,2,4,5,4,3,2,2,2,2,4,4,4,4,3,2,2,98,3,3,2,4,4,1,12
427,8,2,1,35,2,2,3,2,2,2,2,2,2,2,2,3,1,2,2,4,3,4,4,4,3,1,1,2,4,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,3,2,2, ,2,3,2,3,3,3,3,1,2,2,2,2,1,2,1,2,2,2,2,3,3,3,3,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,1,2,2,2,3,2,2,3,2,3,3,2,1,4,3,5,3,3,5,14
428,8,2,1,37,1,2,3,3,2,2,2,2,2,1,3,1,1,1,1,3,3,1,4,3,2,2,1,4,2,6,4,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,3,3, ,3,3,3,3,4,2,2,2,2,2,3,2,3,3,1,3,3,2,3,1,1,4,3,2,3,3,3,1,2,3,2,2,3,1,2,2,2,3,2,2,1,1,3,3,3,3,3,3,2,2,3,3,2,3,2,2,4,5,3,2,2,4,8,5,3,3,2,12
429,8,2,1,30,1,2,2,3,2,3,2,2,1,1,3,2,1,2,2,4,4,4,4,3,3,2,1,2,4,9,3,3,2,3,2,2,2,2,3,3,2,2,2,2,1,1,1,2,2,2,3,3,4,1,3,3,3,4,3,3,4,1,3,2,3,2,5,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2,3,1,2,1,2,2,2,3,1,2,4,1,3,3,3,2,1,2,2,4,4,2,1,98,3,4,4,3,4,2,12
430,8,2,1,34,3,2,6,3,3,2,2,2,2,1,3,2,1,1,2,2,3,4,3,3,2,3,1,1,5,8,9,3,2,4,4,3,2,4,4,4,2,2,2,2,1,1,2,2,3,4,3,3,5,99,3,3,3,3,2,2,2,1,3,3,2,3,2,3,3,1,2,3,3,4,4,4,4,3,4,3,3,3, ,1,2,2,1,1,2,2,2,3,2,1,2,2,2,2,2,3,3,3,2,2,2,2,2,2,3,3,4,4,3,2,98,4,6,4,3,4,2,8
431,8,2,1,33,1,2,3,1,1,2,2,2,2,1,2,2,12,1,2,2,2,1,2,1,1,1,3,2,3,6,2,2,1,4,3,1,2,4,4,1,2,2,1,2,1,1,2,3,3,4,4,1,1, ,3,3,3,4,4,4,5,1,2,1,4,2,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,4,4,1,1,1,3,1,1,1,2,2,2,3,3,1,2,3,2,2,2,2,5,4,5,5,3,4,2,2,98,5,6,4,4,4,4,12
432,8,2,1,39,2,2,2,2,3,2,2,2,1,1,3,2,1,1,2,4,3,3,4,3,3,1,1,1,2,6,4,4,2,2,4,3,2,4,3,3,2,2,2,2,1,1,1,2,1,2,2,3,4,1,4,3,3,4,4,3,2,1,3,3,3,1,2,3,1,1,1,3,3,1,3,2,2,2,2,3,4,2,3,1,2,3,2,2,1,1,2,2,2,1,1,2,3,2,3,3,3,3,2,2,3,4,2,3,3,3,4,3,2,2,98,3,2,2,5,6,2,12
433,8,2,1,31,3,2,2,2,2,2,2,2,1,1,3,2,1,2,3,3,4,4,3,3,3,3,1,2,3,5,3,4,2,2,4,3,3,4,4,4,2,2,2,2,1,1,2,2,2,3,3,3,2, ,2,3,3,3,4,2,1,1,3,3,3,2,3,2,1,1,1,2,2,3,3,3,3,3,3,3,3,2,3,3,2,2,2,3,3,2,2,3,2,1,1,2,2,2,2,3,4,4,2,2,3,3,2,3,2,3,4,3,3,1,98,3,6,3,4,4,2,8
434,8,2,1,33,3,2,2,3,4,2,3,3,3,2,1,1,5,3,3,2,1,1,4,4,4,2,1,2,2,5,3,3,3,2,3,3,3,3,3,3,2,2,1,2,2,1,1,1,1,2,2,3,5,1,3,3,3,3,3,3,3,1,3,3,3,2,1,2,1,3,4,2,1,1,1,2,2,2,2,3,2,3, ,1,2,2,3,2,2,3,2,3,1,1,1,1,2,2,2,2,4,3,2,1,1,1,2,5,3,3,4,4,3,2,1,4,3,5,4,4,2,8
435,8,2,1,35,2,2,4,2,3,2,2,3,3,3,4,3,5,3,3,5,5,5,3,5,5,2,3,2,2,5,3,4,2,3,2,2,2,2,4,2,2,2,1,2,1,1,1,1,1,3,3,3,4,2,4,3,2,4,4,4,4,2,3,2,4,1,1,4,1,3,3,3,3,3,3,3,3,4,4,4,4,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,2,2,3,3,1,2,3,2,1,3,4,5,5,2,2,98,4,2,3,4,4,2,8
436,8,2,1,31,3,2,4,3,1,3,2,2,2,3,2,4,1,2,2,3,4,2,1,2,3,3,2,4,2,6,3,3,2,2,2,1,1,3,3,2,2,2,2,2,1,2,2,2,4,1,2,3,2, ,3,2,2,2,3,9,4,3,2,3,4,1,2,2,3,2,2,2,4,2,3,3,2,2,3,3,2,2,2,3,3,2,3,3,2,1,3,3,4,3,2,3,3,4,2,2,4,3,3,2,3,3,2,3,3,2,3,5,3,1,1,3,3,3,2,2,4,1
437,8,2,1,30,1,2,3,2,2,3,3,2,2,3,2,3,5,2,2,5,4,5,4,4,5,2,3,2,2,6,3,3,2,2,3,3,3,4,3,3,2,2,2,2,1,2,2,1,2,2,2,3,3, ,3,3,3,3,3,2,2,2,3,3,2,2,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,1,3,1,5,5,5,3,3,2,2,3,1,1,1,2,2,2,3,2,3,3,3,2,2,3,2,2,3,4,4,5,2,2,98,3,1,3,4,4,2,8
438,8,2,1,34,1,2,2,1,1,1,1,1,1,1,3,2,3,2,3,3,3,1,3,2,1,2,1,2,2,7,3,3,2,2,3,2,1,4,4,2,2,2,2,2,1,1,1,1,3,1,2,2,3, ,2,3,2,4,4,2,2,1,1,1,3,2,4,2,1,1,3,1,1,1,3,3,3,3,3,3,3,1,2,1,2,2,2,2,2,3,1,1,1,1,1,3,2,1,2,3,2,3,1,2,3,2,1,2,4,4,3,2,2,2,1,3,4,3,4,4,2,11
439,8,2,1,33,1,2,3,2,2,2,1,1,1,1,2,1,1,1,2,2,4,1,4,4,5,2,3,2,2,6,3,3,2,2,2,2,3,3,3,3,2,2,2,2,1,1,1,2,1,2,2,1,2, ,2,2,3,2,3,3,4,2,2,1,3,1,1,2,3,3,4,3,3,3,3,3,3,4,4,4,4,1,3,1,1,2,4,1,1,1,3,1,1,1,1,1,2,2,3,2,2,3,1,2,3,3,2,2,2,4,3,3,2,2,3,3,6,5,3,4,2,1
440,8,2,1,35,2,2,3,1,2,2,2,2,2,2,3,2,5,2,2,4,4,4,5,5,5,1,1,1,1,7,3,4,3,3,3,4,3,2,4,3,2,2,2,2,1,1,1,1,1,1,2,1,3, ,2,3,3,3,3,3,3,1,2,2,3,2,1,3,1,1,1,2,1,1,1,3,3,4,3,3,3,1,3,3,1,2,2,1,1,2,2,2,1,1,1,2,1,2,3,2,3,3,2,1,2,2,1,2,3,2,5,5,2,2,2,3,2,7,3,3,2,10
441,8,2,2,19,2,2,5,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,1,5,6,3,3,3,2,2,3,3,3,3,3,2,2,2,2,1,1,1,1,1,2,3,2,3, ,2,2,3,3,3,3,3,1,2,2,2,2,4,2,4,2,2,2,2,1,1,1,1,3,3,3,3,2,1,3,2,3,3,3,4,3,4,3,2,2,3,3,3,3,4,2,3,3,3,2,3,3,3,3,3,3,3,3,3,1,2,4,10,3,3,3,3,8
