id,wara,siz,ara,sex,wage,age,Q2,Q3,Q4,a15,a16,a17,a18,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q5_6,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,a35,a36,Q11,Q12,a39,Q13,Q14,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a64,a65,Q18,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,Q19_1,Q19_2,Q19_3,Q19_4,Q20,b07,b08,b09,b10,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b54,b55,b56,b57,b58,Q27,b60,b61,job,mar,edc,rel,inc,b70,b71,b72,b73,wt
339,1,1,1,1,24,1,1,2,4,2,2,2,2,2,2,1,4,2,1,3,2,2,4,4,4,4,3,3,2,2,2,2,3,3,2,1,4,2,2,2,4,2,2,2,1,2,1,1,1,1,1,1,1,1,3, ,3,2,3,3,2,3,2,3,4,2,2,1,2,2,2,2,2,4,4,3,1,1,3,3,3,2,1,4,1,1,2,2,2,1,2,3,3,3,3,3,3,2,1,1,2,2,3,1,1,1,1,1,1,1,2,2,1,1,2,2,2,3,2,2,3,4,7,2,3,2,2,2,2,1,2,6,1,3,2,2,4,5,2,1,1
340,1,1,1,1,24,1,1,2,2,2,1,1,1,1,1,1,3,1,1,1,2,2,2,5,2,3,3,3,3,2,3,2,2,4,4,1,4,2,4,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1,2, ,2,2,3,3,3,2,2,3,1,2,2,2,2,2,2,2,3,3,3,1,1,1,2,2,3,2,3,4,1,2,3,2,2,3,3,3,3,3,3,3,3,2,1,1,1,1,1,3,3,3,4,2,1,2,1,3,2,2,2,3,3,2,2,1,1,2,7,1,4,4,2,3,3,8,3,6,1,3,98,4,3,3,1,1,1
341,1,1,1,1,29,1,2,2,2,1,2,2,1,2,2,1,4,2,1,3,2,2,1,1,2,5,4,4,2,2,2,2,2,3,2,2,3,4,4,3,4,4,2,2,1,2,1,1,1,2,1,1,2,2,2, ,1,1,3,3,2,2,1,3,3,2,2,3,3,2,2,2,4,3,4,3,5,2,2,1,4,1,3,1,1,3,4,4,3,1,3,3,2,3,4,4,3,2,2,4,4,4,1,5,5,5,5,5,5,1,1,2,1,1,2,1,1,4,1,1,1,3,3,2,4,4,1,2,3,1,3,3,1,2,2,3,3,4,2,1,1
342,1,1,1,1,25,1,5,3,5,3,1,1,1,2,1,1,1,3,1,5,4,4,1,5,1,5,5,5,2,2,2,4,4,2,3,1,4,4,4,4,4,4,2,1,2,2,1,1,3,1,1,1,3,1,5,2,4,2,4,3,1,1,1,1,5,1,1,1,4,1,1,5,2,5,2,1,3,1,2,1,4,4,2,4,1,3,4,2,2,3,1,4,4,4,1,3,3,1,1,1,2,3,3,3,1,3,1,3,1,4,1,4,1,1,2,3,3,2,1,1,2,4,3,2,3,4,1,3,2,1,3,2,1,3,3,4,5,4,1,1,1
343,1,1,1,1,20,1,4,3,5,3,2,2,2,2,2,1,4,2,2,5,2,3,4,4,4,5,4,4,3,3,2,2,3,3,3,3,3,3,3,4,4,4,2,2,2,2,2,1,2,1,2,2,2,2,4,1,3,3,2,3,3,3,2,3,2,2,3,2,2,2,2,2,3,2,2,2,1,3,3,3,3,3,1,3,1,1,3,3,3,1,3,3,3,3,3,3,3,1,1,1,1,1,3,2,3,3,2,2,2,3,2,2,2,2,2,3,3,3,3,2,2,3,6,3,4,2,4,3,3,7,3,6,1,3,3,4,4,4,3,1,1
344,1,1,1,1,19,1,4,3,5,3,2,2,2,3,2,2,3,2,2,5,3,3,5,5,5,5,4,4,3,2,2,2,3,3,3,2,3,2,2,4,4,4,2,2,2,2,2,2,1,1,2,1,2,2,4,1,3,2,3,3,3,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,3,3,3,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,2,1,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,7,3,4,2,2,4,3,7,3,6,1,3,2,4,3,4,3,1,1
345,1,1,1,1,26,1,2,2,5,2,2,2,2,2,2,1,3,1,2,5,2,3,5,5,4,4,4,4,3,3,2,2,2,3,3,3,3,3,3,4,4,4,2,2,2,2,2,3,2,2,2,3,2,2,4,1,2,3,3,3,3,3,2,2,2,2,2,2,3,2,2,2,3,3,3,2,2,2,3,2,2,2,1,3,1,1,3,2,3,1,3,3,3,2,3,3,3,2,2,2,2,2,3,1,2,3,2,2,3,2,2,2,2,2,3,3,3,3,3,3,3,4,7,3,4,2,4,3,3,8,3,6,1,3,2,4,3,3,2,1,1
346,1,1,1,1,22,1,2,3,4,2,1,1,2,2,3,2,2,3,2,1,3,3,4,3,4,4,4,3,3,3,3,4,3,3,3,3,4,4,4,4,4,4,2,2,2,2,2,2,1,2,2,1,3,2,3, ,3,3,3,3,3,4,3,4,3,3,4,1,2,5,5,5,4,5,4,2,1,1,4,3,2,2,2,3,4,1,2,2,3,1,4,1,4,2,3,3,2,2,2,3,2,2,3,5,5,5,5,5,5,5,2,3,2,2,3,2,2,3,2,2,3,3,7,3,4,2,2,4,3,8,2,6,1,3,2,3,3,3,2,1,1
347,1,1,1,1,29,1,1,2,5,3,2,3,3,2,1,1,3,2,2,5,2,4,4,3,4,4,3,4,3,3,2,2,3,4,4,1,4,3,4,4,4,4,2,2,2,2,2,1,1,2,2,2,2,2,4,1,3,3,3,3,3,4,3,4,2,2,2,1,1,3,3,3,4,5,5,2,2,2,3,3,4,3,1,3,1,1,2,1,2,1,3,1,3,2,3,2,3,2,1,2,1,2,3,2,5,2,2,5,2,5,2,2,3,1,2,3,3,2,1,2,3,4,7,3,4,2,2,2,3,8,3,3,1,2,1,3,3,3,2,1,1
348,1,1,1,1,25,1,3,2,4,3,2,3,2,2,1,1,2,2,2,5,2,4,4,5,4,4,5,5,3,3,2,2,2,3,3,3,4,3,3,3,4,4,2,2,2,2,2,1,1,2,2,2,2,2,3, ,2,2,3,3,3,4,4,3,4,4,3,1,1,3,3,3,3,4,3,1,1,2,2,3,3,2,2,3,4,1,3,1,3,1,3,1,4,2,3,2,3,2,2,2,2,2,3,2,1,1,1,2,2,5,1,1,2,1,3,3,3,3,3,2,3,4,7,3,4,2,2,3,3,8,3,6,1,3,98,3,3,4,3,1,1
349,1,1,1,1,21,1,2,2,3,2,2,2,2,2,2,2,3,2,2,1,3,3,4,4,3,4,4,4,3,2,1,1,2,2,1,2,4,4,4,4,4,4,2,2,1,2,1,1,1,2,2,2,2,2,2, ,1,2,3,4,1,3,1,2,3,2,2,2,2,2,3,3,3,3,2,1,1,2,2,2,2,2,3,1,1,3,2,3,2,3,3,3,3,3,3,3,2,2,2,2,3,2,3,5,5,2,2,2,5,2,1,1,2,1,2,2,2,4,3,1,1,4,8,2,5,4,1,4,3,7,4,3,1,2,98,2,4,5,1,13,1
350,1,1,1,1,25,1,1,1,2,3,3,2,1,1,2,2,3,1,1,5,2,3,1,1,1,2,1,3,3,1,2,2,3,2,2,2,3,3,3,3,3,3,2,1,1,2,2,3,2,3,3,2,3,2,4,1,3,2,3,3,5,4,2,3,2,2,3,1,1,4,3,5,2,4,4,3,3,2,2,2,3,2,1,4,1,2,2,2,2,1,2,3,3,2,2,2,2,1,2,2,2,2,3,5,5,5,5,5,5,1,1,2,2,2,2,3,3,2,2,3,2,3,6,2,4,2,2,2,3,1,1,3,1,3,2,4,4,5,2,9,1
351,1,1,1,1,21,1,3,2,5,3,3,3,3,3,3,3,3,2,2,4,2,3,3,2,2,4,4,4,2,2,1,2,4,3,3,2,3,3,3,3,3,3,2,2,2,2,3,2,2,3,3,2,3,2,4,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,4,2,2,2,2,1,3,4,4,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,4,6,3,4,3,3,3,4,7,3,3,1,2,2,2,3,3,2,8,1
352,1,1,1,1,26,1,2,2,4,2,2,2,2,2,1,2,3,2,1,3,3,3,3,3,4,4,4,4,2,3,1,1,4,4,2,3,3,3,3,4,4,3,2,2,1,2,2,2,2,2,1,1,3,2,4,2,3,2,2,2,3,2,2,2,3,2,2,1,2,2,1,3,2,4,4,3,2,2,3,2,3,1,1,4,1,1,1,1,2,1,2,3,3,3,3,3,3,1,1,1,2,2,1,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,4,7,3,3,3,2,2,2,8,3,2,1,3,2,3,3,3,1,1,1
353,1,1,1,1,25,1,4,3,6,2,3,2,2,2,1,1,3,1,1,3,3,4,5,4,4,4,4,4,2,1,2,1,3,3,3,2,3,3,3,3,3,3,2,2,1,2,1,1,1,1,1,1,1,1,3, ,1,2,3,3,3,2,2,2,1,1,1,2,3,3,3,3,3,3,3,2,2,2,2,2,3,2,1,3,4,1,1,1,3,1,3,4,3,2,3,3,3,2,1,2,2,2,3,3,3,3,2,2,2,2,1,2,1,1,2,2,1,3,2,2,2,4,7,2,4,1,2,3,4,1,2,3,1,2,3,4,4,4,1,1,1
354,1,1,1,1,22,1,1,1,3,2,2,2,2,2,1,2,3,3,2,1,2,3,5,5,5,5,5,5,1,3,2,2,2,3,2,2,4,4,4,4,4,4,2,2,1,2,1,1,1,1,1,1,3,4,2, ,2,2,3,2,3,2,3,3,3,2,5,2,2,2,2,3,2,4,4,4,4,2,2,3,3,2,3,2,1,1,2,3,3,1,2,3,2,3,3,3,3,1,2,2,2,2,1,2,2,5,2,2,2,3,2,1,1,1,1,2,2,2,2,2,2,4,6,2,4,4,4,2,2,8,3,6,1,3,98,4,3,3,1,1,1
355,1,1,1,1,26,1,5,4,6,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,5,5,5,3,3,1,5,4,4,4,4,4,4,4,4,4,4,2,2,1,2,4,4,4,4,4,4,4,5,5,4,4,4,1,1,4,5,5,5,5,5,5,2,5,5,2,5,4,3,3,3,3,3,4,4,4,4,1,3,2,1,1,4,4,1,3,3,4,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,5,3,5,4,5,8,1,2,1,3,98,2,5,6,5,1,1
356,1,1,1,1,26,1,2,2,4,2,2,2,2,2,2,2,3,2,2,5,2,2,3,3,3,3,4,4,2,2,2,5,3,3,3,3,2,2,2,3,3,2,2,2,2,2,1,1,1,2,2,2,2,2,4,1,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,2,2,2,2,2,1,3,4,1,2,2,2,1,2,3,3,1,2,2,2,2,1,1,2,3,3,2,2,3,3,3,2,3,2,3,3,2,3,3,3,3,3,2,2,2,7,3,3,4,3,2,2,2,3,3,1,3,2,4,3,3,2,1,1
357,1,1,1,1,29,1,4,2,6,2,2,2,2,2,1,1,3,2,2,5,2,2,2,3,2,2,3,3,2,2,2,5,3,3,3,3,2,2,3,3,3,2,2,2,2,2,1,1,1,2,2,1,2,2,4,1,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,2,3,2,3,3,2,2,2,2,2,2,1,3,1,1,2,2,2,1,2,3,3,1,2,2,2,2,1,1,2,3,1,2,2,3,2,2,2,2,2,3,3,2,3,3,3,3,3,2,3,2,7,3,2,2,2,2,3,2,3,4,1,3,2,4,3,3,2,1,1
358,1,1,1,1,29,1,2,2,4,2,2,2,2,2,2,1,3,2,2,1,2,2,4,3,4,4,4,4,2,2,2,5,3,3,3,3,2,2,2,3,3,2,2,2,2,2,1,1,2,2,2,1,2,2,3, ,2,2,2,2,2,2,2,2,3,3,2,1,1,2,2,2,2,3,3,3,3,2,2,2,2,2,1,3,1,1,2,2,2,1,2,3,3,1,2,2,2,2,1,1,2,3,3,2,2,3,3,3,2,2,2,3,2,2,3,3,3,3,2,2,3,2,8,3,3,4,3,2,2,2,3,3,1,3,2,4,3,3,2,1,1
359,1,1,1,1,23,1,4,3,6,3,3,3,3,3,2,2,2,3,2,3,3,3,5,4,4,5,5,5,3,2,3,5,4,3,3,1,3,3,3,3,4,3,2,2,2,2,1,2,2,1,1,2,2,1,5,1,4,4,1,2,5,2,2,2,4,2,2,1,2,2,2,2,3,4,4,3,2,2,3,3,4,3,1,3,1,2,2,2,2,3,3,3,3,2,3,2,3,2,2,2,2,2,3,2,2,2,3,2,2,2,1,1,1,1,1,1,1,3,2,2,2,3,7,3,2,2,4,3,5,1,3,6,1,3,3,3,3,4,2,15,1
360,1,1,1,1,23,1,4,3,5,3,2,2,3,2,2,2,2,2,2,1,3,3,5,5,5,5,5,5,3,2,3,4,4,3,3,1,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,2,1,5,1,3,3,1,2,5,2,2,2,3,2,2,1,2,2,2,2,3,4,4,3,2,2,3,3,4,3,1,3,1,1,1,2,2,3,3,3,3,2,3,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,2,2,2,3,7,3,4,4,3,3,3,1,3,6,1,3,98,4,3,3,2,4,1
361,1,1,1,1,24,1,2,2,5,2,2,2,2,3,3,3,3,2,2,1,3,3,5,5,5,5,5,5,3,2,1,4,2,2,2,2,3,4,4,4,4,4,2,2,2,2,1,1,1,2,1,1,2,2,3, ,2,3,2,2,2,2,2,3,3,2,2,1,2,2,2,2,2,4,4,3,2,2,2,3,3,3,1,3,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,3,7,4,3,3,3,3,3,1,2,6,1,3,98,4,2,3,1,1,1
362,1,1,1,1,25,1,4,2,6,2,3,2,3,2,2,2,2,3,3,3,3,4,4,5,4,4,4,4,3,3,1,5,4,3,4,2,3,2,2,2,4,2,2,2,1,2,1,2,3,3,3,2,2,2,5,4,3,4,3,3,5,4,4,3,3,3,3,2,2,4,3,4,2,5,4,2,2,3,3,4,2,1,1,3,4,1,3,3,3,1,2,3,3,3,3,3,3,2,2,1,2,2,2,1,3,4,2,2,2,2,2,3,1,2,2,2,2,2,3,1,3,4,7,2,1,1,4,2,5,2,2,6,1,3,2,4,3,3,3,1,1
363,1,1,1,1,27,1,2,2,4,2,2,1,2,2,1,1,2,3,3,3,3,3,4,5,4,3,5,5,3,1,1,4,3,3,3,2,3,2,1,2,2,2,2,2,1,2,2,2,3,2,1,1,2,2,4,2,3,3,3,3,3,4,4,2,3,3,3,1,2,2,2,4,1,5,5,3,3,2,1,3,3,2,1,3,4,1,3,3,3,1,3,3,3,3,3,3,3,2,1,2,3,2,2,1,3,3,1,1,1,2,2,3,1,1,2,2,3,3,2,1,3,3,7,2,2,2,4,2,4,2,3,6,1,3,2,4,3,3,3,1,1
364,1,1,1,2,20,1,1,1,3,2,1,1,1,2,2,2,1,2,1,5,1,1,1,2,4,4,4,5,2,2,4,1,1,2,2,2,4,1,4,4,4,1,2,2,1,2,1,1,1,1,1,1,2,1,4,1,2,2,2,3,2,1,1,2,1,2,2,1,1,1,2,2,3,2,3,2,2,1,1,2,4,2,2,2,1,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,1,2,3,3,2,4,3,3,3,4,2,2,5,2,1,2,2,7,4,6,1,3,98,4,4,5,1,1,1
365,1,1,1,2,25,1,3,2,3,2,1,2,1,3,3,1,2,2,1,3,2,2,4,5,4,4,5,5,3,1,2,1,3,3,2,1,3,3,3,4,4,3,2,2,2,2,1,1,2,2,2,1,1,2,3, ,3,2,3,2,2,3,2,4,3,2,1,1,1,2,3,3,2,5,5,5,5,1,2,2,3,2,3,3,1,2,2,3,3,3,3,3,3,3,3,4,3,2,2,3,3,3,3,2,5,5,1,5,1,1,1,3,1,1,2,3,3,4,2,2,2,4,6,1,4,4,2,2,3,8,3,2,1,3,1,1,3,5,2,1,1
366,1,1,1,2,20,1,4,3,6,3,2,2,2,3,1,1,3,2,2,3,3,3,4,4,2,3,3,3,3,2,1,1,3,3,3,1,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,2,2,3, ,2,2,4,4,3,1,2,5,4,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,1,1,4,1,2,2,2,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,1,2,1,1,1,1,1,2,3,2,1,1,1,4,4,2,5,2,1,2,2,7,3,6,1,3,98,3,3,3,1,1,1
367,1,1,1,2,19,1,3,2,1,3,3,3,1,3,3,2,4,2,2,1,4,4,5,4,2,4,4,5,9,3,1,2,2,2,4,1,2,2,1,2,2,3,2,1,2,2,3,3,2,2,1,1,2,1,3, ,3,2,2,3,3,3,3,2,1,2,2,1,3,3,1,2,3,3,3,3,3,2,3,3,2,2,1,4,3,1,3,3,3,1,2,3,2,2,3,3,4,2,1,1,2,2,3,2,2,2,1,1,2,2,1,2,2,2,1,3,2,3,2,3,2,3,10,1,2,1,3,2,3,7,3,6,1,3,1,1,1,3,2,1,1
368,1,1,1,2,19,1,1,2,4,3,3,1,1,2,3,3,4,1,1,5,2,3,5,3,3,5,4,5,3,3,1,1,4,4,2,2,4,4,4,4,4,2,2,2,2,2,1,1,2,2,1,1,3,1,3, ,2,2,2,3,3,2,2,1,5,2,2,1,1,1,1,1,1,5,5,5,5,1,3,4,3,3,1,4,3,2,2,2,2,1,2,4,4,2,3,3,3,2,2,2,2,2,1,5,5,5,3,5,1,2,2,2,3,1,2,4,4,3,2,2,2,3,8,2,3,2,3,3,3,7,2,6,1,3,2,1,3,4,1,1,1
369,1,1,1,2,23,1,2,2,3,3,3,3,1,1,3,2,4,1,1,5,3,3,4,5,5,4,4,4,3,3,1,1,4,4,3,2,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,1,3,1,3, ,2,2,2,3,4,3,3,1,4,2,1,1,1,1,1,1,2,4,4,4,4,1,2,4,4,4,1,4,3,1,2,2,2,1,2,4,4,2,3,4,3,2,1,1,1,1,3,2,2,5,2,5,1,5,2,2,2,2,2,4,4,3,2,2,2,3,6,2,4,4,2,2,3,2,3,6,1,3,3,1,2,3,2,1,1
370,1,1,1,2,21,1,2,3,3,1,1,2,2,2,2,1,2,2,2,4,3,3,4,3,4,5,4,4,3,3,1,1,4,2,2,2,4,4,2,4,4,4,2,2,1,2,1,2,1,1,2,2,2,1,3, ,2,3,2,2,3,3,3,2,2,2,2,1,4,4,4,4,4,1,1,1,1,3,3,3,1,2,1,3,1,1,2,2,2,1,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,3,3,3,2,1,1,2,1,2,3,3,2,2,3,3,4,5,3,5,4,2,3,2,7,3,3,1,3,2,4,3,3,2,1,1
371,1,1,1,2,20,1,2,2,5,2,1,2,1,2,2,1,2,1,2,1,4,3,4,3,2,3,4,5,3,1,1,2,2,2,3,2,4,4,4,4,4,4,2,2,2,2,2,1,2,1,1,1,2,1,4,4,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,4,2,2,2,3,3,3,2,2,2,1,1,1,4,1,1,3,4,3,2,3,3,2,1,1,2,2,3,3,5,5,5,5,5,2,2,1,3,1,1,1,2,3,4,3,2,2,3,8,2,4,4,3,3,3,7,4,6,1,3,98,4,3,3,1,7,1
372,1,1,1,2,23,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,3,2,2,1,3,2,2,2,2,3,2,2,2,2,3,3,2,1,1,2,1,1,1,1,2,1,2,2,1, ,2,2,4,4,1,1,1,4,3,2,4,1,1,1,2,2,2,4,4,4,3,1,1,1,3,2,3,1,1,1,1,1,1,3,3,3,3,3,3,4,3,1,1,1,1,1,3,1,4,4,1,1,1,3,1,1,1,1,2,2,2,4,2,1,1,3,6,3,5,4,1,2,2,4,4,6,1,3,3,4,3,3,1,1,1
373,1,1,1,2,24,1,1,2,3,2,2,2,2,2,2,2,3,2,2,4,2,2,3,3,4,4,3,2,1,1,2,1,4,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,2,3,2, ,3,3,3,3,3,2,3,3,2,2,2,2,2,4,2,4,3,4,4,4,4,2,2,3,3,3,1,3,1,1,2,2,1,1,2,3,4,2,3,2,3,2,2,2,2,3,3,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,8,3,3,3,2,2,3,1,3,6,1,3,98,4,3,5,1,1,1
374,1,1,1,2,22,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3,2,2,2,1,2,2,3,4,3,3,3,3,3,4,4,4,2,2,2,2,2,2,2,2,2,2,3,2,3, ,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,4,4,4,4,1,1,3,4,2,1,3,1,1,2,2,2,1,2,3,3,2,2,3,3,2,1,1,2,2,3,3,3,3,2,2,2,3,2,2,2,2,3,3,3,3,2,2,2,3,7,3,3,4,3,3,3,7,3,6,1,3,98,4,3,3,1,1,1
375,1,1,1,2,21,1,2,1,2,2,2,2,1,2,2,2,3,3,2,97,2,2,4,5,5,3,4,3,3,1,1,2,2,3,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,3,2,3, ,1,2,3,3,1,5,2,4,3,2,3,2,1,3,3,3,3,4,4,3,2,1,2,2,3,3,1,3,1,1,2,2,2,3,2,3,3,3,4,4,4,1,2,1,2,2,1,2,3,3,2,2,2,5,1,2,2,2,2,3,2,3,2,1,2,3,5,4,4,4,3,2,3,7,3,6,1,3,98,4,2,4,4,1,1
376,1,1,1,2,25,1,3,2,5,3,2,3,3,2,1,1,3,2,1,1,3,4,3,3,4,4,3,3,3,1,4,3,3,3,3,3,4,2,3,3,4,3,2,1,1,2,1,1,2,1,2,2,2,1,4,1,3,3,3,3,2,2,2,3,3,2,1,1,2,1,2,2,2,4,4,3,2,2,3,3,2,2,3,3,4,2,2,2,2,1,2,4,3,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,4,2,2,2,3,9,2,4,4,2,3,3,4,3,5,2,2,2,1,4,5,4,1,1
377,1,1,1,2,29,1,3,2,6,3,3,3,3,4,3,2,3,2,2,2,3,4,4,3,4,4,4,5,3,1,1,4,4,4,4,3,4,2,2,4,4,4,2,1,1,2,1,1,1,1,1,1,1,1,5,1,4,4,4,3,3,3,2,1,2,2,2,1,4,4,2,2,2,3,3,2,1,2,3,3,2,1,1,3,2,1,2,2,2,1,2,2,3,2,2,2,2,2,1,2,2,2,2,2,3,3,3,5,3,1,1,1,1,1,1,3,3,4,2,2,1,4,7,2,4,1,1,2,3,8,3,5,2,2,1,2,3,3,2,12,1
378,1,1,1,2,26,1,4,3,6,2,2,2,2,3,3,3,3,2,2,3,3,3,4,4,4,4,4,4,3,3,2,2,4,3,3,2,4,3,3,2,3,3,2,1,1,2,1,1,1,1,2,1,2,1,3, ,2,3,2,3,2,3,3,3,3,2,2,3,3,3,3,3,3,4,4,2,1,1,4,4,3,2,4,2,1,1,2,2,2,1,2,3,3,3,3,3,3,2,2,2,2,2,3,2,5,5,2,5,2,2,2,2,1,2,2,2,2,3,2,2,2,3,8,2,2,4,3,3,3,8,2,4,1,3,2,3,3,4,2,1,1
379,1,1,1,2,19,1,2,2,4,2,1,2,2,2,2,1,2,2,2,3,2,3,5,4,5,3,5,5,3,2,2,2,2,3,3,1,4,3,4,4,4,4,2,2,2,2,1,1,2,2,2,2,1,1,3, ,1,2,3,3,2,3,1,4,3,2,2,1,3,2,3,3,3,4,3,4,2,1,2,2,2,3,2,1,1,1,1,4,1,1,2,4,4,4,4,4,4,1,1,1,2,3,1,1,4,4,1,1,1,2,1,3,2,1,2,4,4,3,3,1,2,4,7,2,4,2,1,3,2,7,4,6,1,3,98,3,4,4,3,1,1
380,1,1,1,2,19,1,3,2,3,3,2,2,2,2,3,2,3,2,1,5,2,3,1,1,2,2,2,2,2,1,3,2,3,3,2,2,4,4,4,4,4,3,1,2,2,2,2,1,1,1,1,1,1,2,2, ,1,2,3,3,3,2,2,3,2,2,2,1,2,3,3,3,3,3,3,3,2,2,3,3,3,3,2,4,4,1,2,2,1,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,2,2,1,2,1,3,3,2,1,2,4,2,4,2,3,4,3,7,3,6,1,3,2,3,3,4,1,1,1
381,1,1,1,2,25,1,1,2,5,2,1,2,1,2,2,1,3,1,2,3,3,3,2,2,3,3,3,3,1,2,2,2,2,3,1,2,2,3,3,3,3,3,2,2,2,2,2,1,1,2,2,2,2,3,2, ,2,1,2,3,5,1,1,2,1,2,2,1,2,2,2,2,3,3,3,4,4,1,2,2,2,2,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,4,8,2,4,4,3,3,3,8,3,5,2,3,3,3,3,4,2,10,1
382,1,1,1,2,21,1,1,2,5,2,2,1,1,2,2,1,2,1,2,1,1,2,5,3,2,4,4,4,3,3,2,2,2,2,2,2,2,2,3,4,4,3,2,2,1,2,1,2,2,3,2,1,2,2,2, ,2,2,3,3,2,2,2,3,2,2,3,2,2,2,2,2,2,4,4,4,4,1,2,2,3,2,2,1,3,3,3,3,3,3,2,3,4,4,4,4,3,1,2,2,2,2,3,2,2,2,2,2,2,3,1,3,2,2,2,2,3,3,2,2,2,3,7,2,4,2,3,3,2,7,3,6,1,3,98,4,3,3,1,1,1
383,1,1,1,2,21,1,1,2,5,2,2,2,2,2,2,1,2,1,1,1,2,2,4,3,2,4,4,4,3,3,2,2,2,2,2,2,2,2,3,4,4,3,2,2,1,2,1,2,2,3,2,1,2,2,2, ,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,4,4,4,4,1,2,2,3,2,2,1,3,3,3,3,3,3,2,3,4,4,4,4,4,1,2,2,2,2,3,2,3,3,2,2,2,3,1,3,2,2,2,2,2,3,2,2,2,3,7,2,4,2,3,3,2,7,3,6,1,3,3,4,3,4,2,1,1
384,1,1,1,2,27,1,4,3,5,3,2,2,3,3,2,3,3,2,2,5,2,3,4,3,4,4,4,4,3,3,2,2,2,3,2,3,3,3,3,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,3, ,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,4,4,3,2,2,2,2,3,2,1,3,1,1,3,2,3,1,3,3,3,2,3,3,3,2,2,2,2,2,3,2,3,3,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,3,7,3,4,4,2,3,3,8,3,4,1,3,3,4,3,3,2,1,1
385,1,1,1,2,28,1,3,2,6,3,2,3,3,2,1,1,3,3,2,1,3,4,4,3,4,4,4,4,3,3,4,4,4,4,3,2,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,2,1,1, ,4,4,3,3,5,4,4,1,2,3,2,1,3,3,4,4,4,4,3,1,1,1,4,3,4,2,1,3,4,1,2,2,3,1,3,1,3,2,3,2,3,2,2,2,2,2,3,5,5,5,2,3,3,5,2,2,2,1,2,3,3,3,2,2,3,4,8,3,3,1,2,2,2,8,2,5,2,2,2,2,3,3,2,1,1
